ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-15T07:00:00Z,102947.08184790585925030365507,0,0,0
2024-01-15T08:00:00Z,102991.26316680543333311282284,0,0,0
2024-01-15T09:00:00Z,102805.07046572865684127418723,0,0,0
2024-01-15T10:00:00Z,102931.30280544172564930038087,0,0,0
2024-01-15T11:00:00Z,102934.45861393455236950103571,0,0,0
2024-01-15T12:00:00Z,102959.70508187716613110627444,0,0,0
2024-01-15T13:00:00Z,102928.14699694889892909972603,0,0,0
2024-01-15T14:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T15:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T16:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T17:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T18:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T19:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T20:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T21:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T22:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-15T23:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T00:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T01:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T02:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T03:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T04:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T05:00:00Z,102922.39656728893768730619415,0,0,0
2024-01-16T06:00:00Z,102907.98496163199962109546678,0,0,0
2024-01-16T07:00:00Z,102834.00148607906867335231055,0,0,0
2024-01-16T08:00:00Z,102791.31871172160851119279734,0,0,0
2024-01-16T09:00:00Z,102520.99447412436081751588032,0,0,0
2024-01-16T10:00:00Z,102577.90483993430770039523127,0,0,0
2024-01-16T11:00:00Z,102592.13243138679442111506901,0,0,0
2024-01-16T12:00:00Z,102557.98621190082629138745844,0,0,0
2024-01-16T13:00:00Z,102501.07584609087940850810749,0,0,0
2024-01-16T14:00:00Z,102520.99447412436081751588032,0,0,0
2024-01-16T15:00:00Z,102466.92962660491127878049692,0,0,0
2024-01-16T16:00:00Z,102495.38480950988472022017239,0,0,0
2024-01-16T17:00:00Z,102515.30343754336612922794523,0,0,0
2024-01-16T18:00:00Z,102543.75862044833957066762070,0,0,0
2024-01-16T19:00:00Z,102640.50624232524927156251732,0,0,0
2024-01-16T20:00:00Z,102683.18901668270943372203053,0,0,0
2024-01-16T21:00:00Z,102626.27865087276255084267958,0,0,0
2024-01-16T22:00:00Z,102592.13243138679442111506901,0,0,0
2024-01-16T23:00:00Z,102594.97794967729176525903656,0,0,0
2024-01-17T00:00:00Z,102586.44139480579973282713391,0,0,0
2024-01-17T01:00:00Z,102540.91310215784222652365315,0,0,0
2024-01-17T02:00:00Z,102481.15721805739799950033466,0,0,0
