ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-11T19:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T20:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T21:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T22:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-11T23:00:00Z,100672.52841493475773592648035,0,0,0
2024-01-12T00:00:00Z,100658.43184481598491140926498,0,0,0
2024-01-12T01:00:00Z,100740.77354283793739095958460,0,0,0
2024-01-12T02:00:00Z,100668.23442791383639707001732,0,0,0
2024-01-12T03:00:00Z,100625.10306228328986016270705,0,0,0
2024-01-12T04:00:00Z,100679.99752763125817986292012,0,0,0
2024-01-12T05:00:00Z,100697.64217720739085405227432,0,0,0
2024-01-12T06:00:00Z,100611.37944594629778023765378,0,0,0
2024-01-12T07:00:00Z,100601.57686284844629457690144,0,0,0
2024-01-12T08:00:00Z,100630.98461214200075155915845,0,0,0
2024-01-12T09:00:00Z,100576.09014679403243185894537,0,0,0
2024-01-12T10:00:00Z,100544.72188088090767774453790,0,0,0
2024-01-12T11:00:00Z,100550.60343073961856914098930,0,0,0
2024-01-12T12:00:00Z,100552.56394735918886627313977,0,0,0
2024-01-12T13:00:00Z,100609.41892932672748310550331,0,0,0
2024-01-12T14:00:00Z,100713.32631016395323110947806,0,0,0
2024-01-12T15:00:00Z,100483.94586567422846664787342,0,0,0
2024-01-12T16:00:00Z,100534.91929778305619208378556,0,0,0
2024-01-12T17:00:00Z,100550.60343073961856914098930,0,0,0
2024-01-12T18:00:00Z,100823.11524085988987050990421,0,0,0
2024-01-12T19:00:00Z,100758.41819241407006514893880,0,0,0
2024-01-12T20:00:00Z,100785.86542508805422499904534,0,0,0
2024-01-12T21:00:00Z,100836.83885719688195043495748,0,0,0
2024-01-12T22:00:00Z,100821.15472424031957337775375,0,0,0
2024-01-12T23:00:00Z,100840.75989043602254469925842,0,0,0
2024-01-13T00:00:00Z,100848.60195691430373322786028,0,0,0
2024-01-13T01:00:00Z,100776.06284199020273933829300,0,0,0
2024-01-13T02:00:00Z,100766.26025889235125367754067,0,0,0
2024-01-13T03:00:00Z,100793.70749156633541352764721,0,0,0
2024-01-13T04:00:00Z,100848.60195691430373322786028,0,0,0
2024-01-13T05:00:00Z,100881.93073944699878447441822,0,0,0
2024-01-13T06:00:00Z,100807.43110790332749345270048,0,0,0
2024-01-13T07:00:00Z,100883.89125606656908160656869,0,0,0
2024-01-13T08:00:00Z,100823.11524085988987050990421,0,0,0
2024-01-13T09:00:00Z,100850.56247353387403036001075,0,0,0
2024-01-13T10:00:00Z,100911.33848874055324145667523,0,0,0
2024-01-13T11:00:00Z,100907.41745550141264719237429,0,0,0
2024-01-13T12:00:00Z,100819.19420762074927624560328,0,0,0
2024-01-13T13:00:00Z,100752.53664255535917375248740,0,0,0
2024-01-13T14:00:00Z,100748.61560931621857948818647,0,0,0
2024-01-13T15:00:00Z,100821.15472424031957337775375,0,0,0
2024-01-13T16:00:00Z,100956.43037099067007549613597,0,0,0
2024-01-13T17:00:00Z,100889.77280592527997300302009,0,0,0
2024-01-13T18:00:00Z,100887.81228930570967587086962,0,0,0
2024-01-13T19:00:00Z,100874.08867296871759594581636,0,0,0
2024-01-13T20:00:00Z,100927.02262169711561851387896,0,0,0
2024-01-13T21:00:00Z,101019.16690281691958372495091,0,0,0
2024-01-13T22:00:00Z,101170.12668252383246290053687,0,0,0
2024-01-13T23:00:00Z,101093.66653436059087474666866,0,0,0
2024-01-14T00:00:00Z,101179.92926562168394856128921,0,0,0
2024-01-14T01:00:00Z,101393.62557715484633596569011,0,0,0
2024-01-14T02:00:00Z,101717.11081938394536277051716,0,0,0
2024-01-14T03:00:00Z,101654.37428755769585454170222,0,0,0
2024-01-14T04:00:00Z,101642.61118784027407174879942,0,0,0
2024-01-14T05:00:00Z,101660.25583741640674593815362,0,0,0
2024-01-14T06:00:00Z,101779.84735121019487099933211,0,0,0
2024-01-14T07:00:00Z,103014.97282153948206425412632,0,0,0
2024-01-14T08:00:00Z,102769.90824409319492273531794,0,0,0
2024-01-14T09:00:00Z,102950.27577309366225889316091,0,0,0
2024-01-14T10:00:00Z,102420.93628580968203321253482,0,0,0
2024-01-14T11:00:00Z,102415.05473595097114181608342,0,0,0
2024-01-14T12:00:00Z,102454.26506834237708445909276,0,0,0
2024-01-14T13:00:00Z,102540.52779960347015827371330,0,0,0
2024-01-14T14:00:00Z,102497.39643397292362136640303,0,0,0
2024-01-14T15:00:00Z,102464.06765144022857011984509,0,0,0
2024-01-14T16:00:00Z,102579.73813199487610091672264,0,0,0
2024-01-14T17:00:00Z,102515.04108354905629555575723,0,0,0
2024-01-14T18:00:00Z,102393.48905313569787336242828,0,0,0
2024-01-14T19:00:00Z,102409.17318609226025041963202,0,0,0
